# source_id	kind	status	crystal_refs	notes
src/hir/mod.rs::enum::ErrorKind	enum	partial	src/regex/syntax/error.cr;spec/error_spec.cr	Structured Hir::ErrorKind now exists with translator error coverage.
src/hir/mod.rs::enum::HirKind	enum	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Crystal models HirKind through the concrete Node class hierarchy exposed by Hir#kind and Hir#into_kind.
src/hir/mod.rs::enum::Look	enum	partial	src/regex/syntax/hir.cr	Look::Kind exposes reversed, as_repr, from_repr, and as_char through the public Crystal enum surface
src/hir/mod.rs::func::alternation	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir.alternation implements Rust-style flattening for nested alternations
src/hir/mod.rs::func::capture	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes direct capture construction on the public HIR wrapper
src/hir/mod.rs::func::case_fold_simple	func	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Byte and Unicode class nodes expose direct case_fold_simple/try_case_fold_simple helpers instead of a separate Class dispatcher.
src/hir/mod.rs::func::class	func	partial	src/regex/syntax/hir.cr	Existing CharClass and UnicodeClass nodes now expose Rust-like helper APIs directly, including literal extraction and byte/unicode conversion helpers, instead of a separate Class sum type
src/hir/mod.rs::func::concat	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir.concat implements Rust-style empty elision, concat flattening, and adjacent literal merging
src/hir/mod.rs::func::contains	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes contains on the public Crystal bitset wrapper with Rust-style abstract look-category mapping
src/hir/mod.rs::func::contains_anchor	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes contains_anchor on the public Crystal bitset wrapper
src/hir/mod.rs::func::contains_anchor_crlf	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes contains_anchor_crlf on the public Crystal bitset wrapper
src/hir/mod.rs::func::contains_anchor_haystack	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes contains_anchor_haystack on the public Crystal bitset wrapper
src/hir/mod.rs::func::contains_anchor_lf	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes contains_anchor_lf on the public Crystal bitset wrapper
src/hir/mod.rs::func::contains_anchor_line	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes contains_anchor_line on the public Crystal bitset wrapper
src/hir/mod.rs::func::contains_word	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes contains_word on the public Crystal bitset wrapper
src/hir/mod.rs::func::contains_word_ascii	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes contains_word_ascii on the public Crystal bitset wrapper
src/hir/mod.rs::func::contains_word_unicode	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes contains_word_unicode on the public Crystal bitset wrapper
src/hir/mod.rs::func::difference	func	partial	src/regex/syntax/hir.cr	Byte and Unicode class nodes expose in-place difference helpers on the direct Crystal class nodes
src/hir/mod.rs::func::dot	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes direct dot construction on the public HIR wrapper
src/hir/mod.rs::func::empty	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes empty and normalizes empty literals to the empty HIR
src/hir/mod.rs::func::end	func	partial	src/regex/syntax/hir.cr	Crystal models class ranges with native Range values, so Rust start/end helpers map to Range#begin and Range#end.
src/hir/mod.rs::func::explicit_captures_len	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes explicit_captures_len on the public HIR wrapper
src/hir/mod.rs::func::fail	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes fail via an explicit empty byte-class HIR constructor
src/hir/mod.rs::func::full	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes full via a Crystal bitset wrapper over abstract look categories
src/hir/mod.rs::func::insert	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes insert plus Crystal-style mutating bang helpers on the public bitset wrapper
src/hir/mod.rs::func::intersect	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes intersect plus Crystal-style mutating bang helpers on the public bitset wrapper
src/hir/mod.rs::func::into_kind	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes into_kind as a public node introspection helper
src/hir/mod.rs::func::is_alternation_literal	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes alternation_literal? on the public HIR wrapper
src/hir/mod.rs::func::is_ascii	func	partial	src/regex/syntax/hir.cr	Byte and Unicode class nodes expose Crystal-style ascii? predicates on the direct class nodes
src/hir/mod.rs::func::is_empty	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes empty? on the public Crystal bitset wrapper
src/hir/mod.rs::func::is_literal	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes literal? on the public HIR wrapper
src/hir/mod.rs::func::is_utf8	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes utf8? on the public HIR wrapper
src/hir/mod.rs::func::iter	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet includes Enumerable and exposes ordered iteration over abstract look categories
src/hir/mod.rs::func::kind	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes kind as a public node introspection helper
src/hir/mod.rs::func::len	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes len on the public Crystal bitset wrapper
src/hir/mod.rs::func::literal	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes literal and normalizes empty literals to empty HIR
src/hir/mod.rs::func::look	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes direct look construction on the public HIR wrapper
src/hir/mod.rs::func::look_set	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes look_set via a Crystal LookSet bitset wrapper
src/hir/mod.rs::func::look_set_prefix	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes look_set_prefix via a Crystal LookSet bitset wrapper
src/hir/mod.rs::func::look_set_prefix_any	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes look_set_prefix_any via a Crystal LookSet bitset wrapper
src/hir/mod.rs::func::look_set_suffix	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes look_set_suffix via a Crystal LookSet bitset wrapper
src/hir/mod.rs::func::look_set_suffix_any	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes look_set_suffix_any via a Crystal LookSet bitset wrapper
src/hir/mod.rs::func::maximum_len	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes maximum_len on the public HIR wrapper
src/hir/mod.rs::func::memory_usage	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Properties exposes memory_usage through a dedicated Crystal properties wrapper
src/hir/mod.rs::func::minimum_len	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes minimum_len on the public HIR wrapper
src/hir/mod.rs::func::negate	func	partial	src/regex/syntax/hir.cr	Byte and Unicode class nodes expose in-place negate helpers on the direct Crystal class nodes
src/hir/mod.rs::func::new	func	partial	src/regex/syntax/hir.cr;src/regex/syntax/error.cr	Public Crystal constructors now exist for Hir, Properties, LookSet, Repetition, Capture, and structured Hir::Error.
src/hir/mod.rs::func::pattern	func	partial	src/regex/syntax/error.cr	Structured Hir::Error exposes the original pattern directly.
src/hir/mod.rs::func::properties	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes properties via a dedicated Crystal properties wrapper
src/hir/mod.rs::func::push	func	partial	src/regex/syntax/hir.cr	Byte and Unicode class nodes expose push helpers on the direct Crystal class nodes
src/hir/mod.rs::func::ranges	func	partial	src/regex/syntax/hir.cr	Byte and Unicode class nodes expose ranges views on the direct Crystal class nodes
src/hir/mod.rs::func::read_repr	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes native-endian read_repr on the public Crystal bitset wrapper
src/hir/mod.rs::func::remove	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes remove plus Crystal-style mutating bang helpers on the public bitset wrapper
src/hir/mod.rs::func::repetition	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir.repetition implements Rust-style a{0}/a{1} simplification and zero-width repetition collapsing
src/hir/mod.rs::func::set_insert	func	partial	src/regex/syntax/hir.cr	Modeled with Crystal-style bang mutation helper insert! instead of Rust's set_insert naming
src/hir/mod.rs::func::set_intersect	func	partial	src/regex/syntax/hir.cr	Modeled with Crystal-style bang mutation helper intersect! instead of Rust's set_intersect naming
src/hir/mod.rs::func::set_remove	func	partial	src/regex/syntax/hir.cr	Modeled with Crystal-style bang mutation helper remove! instead of Rust's set_remove naming
src/hir/mod.rs::func::set_subtract	func	partial	src/regex/syntax/hir.cr	Modeled with Crystal-style bang mutation helper subtract! instead of Rust's set_subtract naming
src/hir/mod.rs::func::set_union	func	partial	src/regex/syntax/hir.cr	Modeled with Crystal-style bang mutation helper union! instead of Rust's set_union naming
src/hir/mod.rs::func::singleton	func	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	LookSet.singleton now exists with direct API coverage.
src/hir/mod.rs::func::span	func	partial	src/regex/syntax/error.cr	Structured Hir::Error exposes span directly.
src/hir/mod.rs::func::start	func	partial	src/regex/syntax/hir.cr	Crystal models class ranges with native Range values, so Rust start/end helpers map to Range#begin and Range#end.
src/hir/mod.rs::func::static_explicit_captures_len	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::Hir exposes static_explicit_captures_len on the public HIR wrapper
src/hir/mod.rs::func::subs	func	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	HIR nodes now expose subs on the Crystal node hierarchy for capture, repetition, concat, and alternation.
src/hir/mod.rs::func::subtract	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes subtract plus Crystal-style mutating bang helpers on the public bitset wrapper
src/hir/mod.rs::func::symmetric_difference	func	partial	src/regex/syntax/hir.cr	Byte and Unicode class nodes expose in-place symmetric_difference helpers on the direct Crystal class nodes.
src/hir/mod.rs::func::to_byte_class	func	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	UnicodeClass exposes to_byte_class on the public Crystal HIR API.
src/hir/mod.rs::func::to_unicode_class	func	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	CharClass exposes to_unicode_class on the public Crystal HIR API.
src/hir/mod.rs::func::try_case_fold_simple	func	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Byte and Unicode class nodes now expose try_case_fold_simple on the public Crystal HIR API.
src/hir/mod.rs::func::union	func	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Byte and Unicode class nodes expose in-place union helpers on the direct Crystal class nodes, and the public Properties wrapper now exposes Rust-style Properties.union semantics with length/lookset aggregation coverage.
src/hir/mod.rs::func::with	func	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Repetition now exposes with for substituting the repeated child while preserving bounds and greediness.
src/hir/mod.rs::func::write_repr	func	partial	src/regex/syntax/hir.cr	Regex::Syntax::Hir::LookSet exposes native-endian write_repr on the public Crystal bitset wrapper
src/hir/mod.rs::method::Class.case_fold_simple	method	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Crystal models Rust's Class case folding through direct class-node case_fold_simple helpers instead of a sum-type dispatcher.
src/hir/mod.rs::method::ClassBytesRange.new	method	partial	src/regex/syntax/hir.cr	Crystal models byte class ranges with native Range(UInt8, UInt8) values instead of a dedicated wrapper struct.
src/hir/mod.rs::method::ClassUnicodeRange.new	method	partial	src/regex/syntax/hir.cr	Crystal models Unicode class ranges with native Range(UInt32, UInt32) values instead of a dedicated wrapper struct.
src/hir/mod.rs::method::Error.kind	method	partial	src/regex/syntax/error.cr;spec/error_spec.cr	Structured Hir::Error exposes kind directly with translator error coverage.
src/hir/mod.rs::method::Hir.empty	method	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Hir.empty now exists with direct constructor coverage.
src/hir/mod.rs::method::Hir.kind	method	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Hir.kind now exists with direct introspection coverage.
src/hir/mod.rs::method::HirKind.subs	method	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	HIR nodes now expose subs on the Crystal node hierarchy for capture, repetition, concat, and alternation.
src/hir/mod.rs::method::LookSet.empty	method	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	LookSet.empty now exists with direct API coverage.
src/hir/mod.rs::method::Properties.minimum_len	method	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Properties exposes minimum_len directly on the public Crystal wrapper.
src/hir/mod.rs::method::Repetition.with	method	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Repetition.with now exists with direct API coverage.
src/hir/mod.rs::struct::Capture	struct	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Capture exists as a concrete Crystal HIR node with constructor and subs coverage.
src/hir/mod.rs::struct::ClassBytes	struct	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	CharClass is the Crystal equivalent of Rust's ClassBytes and exposes the corresponding helper surface directly.
src/hir/mod.rs::struct::ClassBytesIter	struct	partial	src/regex/syntax/hir.cr	Crystal iterates byte class ranges directly through native arrays and Enumerable instead of a dedicated iterator wrapper.
src/hir/mod.rs::struct::ClassBytesRange	struct	partial	src/regex/syntax/hir.cr	Crystal models byte class ranges with native Range(UInt8, UInt8) values instead of a dedicated wrapper struct.
src/hir/mod.rs::struct::ClassUnicode	struct	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	UnicodeClass exists as the Crystal equivalent of Rust's ClassUnicode and exposes the corresponding helper surface directly.
src/hir/mod.rs::struct::ClassUnicodeIter	struct	partial	src/regex/syntax/hir.cr	Crystal iterates Unicode class ranges directly through native arrays and Enumerable instead of a dedicated iterator wrapper.
src/hir/mod.rs::struct::ClassUnicodeRange	struct	partial	src/regex/syntax/hir.cr	Crystal models Unicode class ranges with native Range(UInt32, UInt32) values instead of a dedicated wrapper struct.
src/hir/mod.rs::struct::Error	struct	partial	src/regex/syntax/error.cr;spec/error_spec.cr	Structured Hir::Error exists as a dedicated Crystal parse error type.
src/hir/mod.rs::struct::Hir	struct	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Hir exists as the public Crystal HIR wrapper with smart constructors and property analysis.
src/hir/mod.rs::struct::Literal	struct	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Literal exists as a concrete Crystal HIR node.
src/hir/mod.rs::struct::LookSet	struct	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	LookSet exists as a dedicated Crystal bitset wrapper with iteration and constructor coverage.
src/hir/mod.rs::struct::LookSetIter	struct	partial	src/regex/syntax/hir.cr	Crystal exposes LookSet iteration through Enumerable instead of a separate iterator wrapper.
src/hir/mod.rs::struct::Properties	struct	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Properties exists as a dedicated Crystal wrapper over precomputed HIR analysis.
src/hir/mod.rs::struct::Repetition	struct	partial	src/regex/syntax/hir.cr;spec/regex-syntax_spec.cr	Repetition exists as a concrete Crystal HIR node with constructor, subs, and replacement-helper coverage.
src/hir/mod.rs::test::class_canonicalize_bytes	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR byte canonicalization matrix is now covered directly.
src/hir/mod.rs::test::class_canonicalize_unicode	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR Unicode canonicalization matrix is now covered directly.
src/hir/mod.rs::test::class_case_fold_bytes	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR byte case-fold matrix is now covered directly.
src/hir/mod.rs::test::class_case_fold_unicode	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR Unicode case-fold matrix is now covered directly, including Kelvin-sign handling.
src/hir/mod.rs::test::class_case_fold_unicode_disabled	test	not_applicable	-	Vendored Rust only runs these when the compile-time `unicode-case` feature is disabled. Crystal exposes the upstream Unicode case-folding feature surface as always enabled, so only the Rust cargo-feature-absent branch is not applicable.
src/hir/mod.rs::test::class_case_fold_unicode_disabled_panics	test	not_applicable	-	Vendored Rust only runs this when the compile-time `unicode-case` feature is disabled. Crystal exposes the upstream Unicode case-folding feature surface as always enabled, so only the Rust cargo-feature-absent branch is not applicable.
src/hir/mod.rs::test::class_difference_bytes	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR byte difference matrix is now covered directly.
src/hir/mod.rs::test::class_difference_unicode	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR Unicode difference matrix is now covered directly.
src/hir/mod.rs::test::class_intersect_bytes	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR byte intersection matrix is now covered directly.
src/hir/mod.rs::test::class_intersect_unicode	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR Unicode intersection matrix is now covered directly.
src/hir/mod.rs::test::class_negate_bytes	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR byte negation matrix is now covered directly.
src/hir/mod.rs::test::class_negate_unicode	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR Unicode negation matrix is now covered directly, including surrogate-boundary behavior.
src/hir/mod.rs::test::class_range_canonical_bytes	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR byte reversed-range canonicalization is now covered directly.
src/hir/mod.rs::test::class_range_canonical_unicode	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR Unicode reversed-range canonicalization is now covered directly.
src/hir/mod.rs::test::class_symmetric_difference_bytes	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR byte symmetric-difference matrix is now covered directly.
src/hir/mod.rs::test::class_symmetric_difference_unicode	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR Unicode symmetric-difference matrix is now covered directly.
src/hir/mod.rs::test::class_union_bytes	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR byte union matrix is now covered directly.
src/hir/mod.rs::test::class_union_unicode	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored HIR Unicode union matrix is now covered directly.
src/hir/mod.rs::test::look_set_debug	test	done	spec/regex-syntax_spec.cr	Vendored LookSet debug rendering is covered directly.
src/hir/mod.rs::test::look_set_iter	test	done	spec/regex-syntax_spec.cr	Vendored LookSet iteration matrix is covered directly.
src/hir/mod.rs::test::no_stack_overflow_on_drop	test	not_applicable	-	Vendored Rust checks a custom `Drop` implementation for recursive HIR values. Crystal uses GC-managed reference objects and does not expose an equivalent user-defined destructor path for this HIR surface.
src/hir/print.rs::func::new	func	done	src/regex/syntax/hir_print.cr;spec/hir_print_spec.cr	Dedicated Crystal HIR printer constructor surface exists and is covered directly.
src/hir/print.rs::method::Printer.new	method	done	src/regex/syntax/hir_print.cr;spec/hir_print_spec.cr	Printer.new and print(Hir, IO) exist through the dedicated Crystal HIR printer.
src/hir/print.rs::struct::Printer	struct	done	src/regex/syntax/hir_print.cr;spec/hir_print_spec.cr	Dedicated Crystal HIR printer type exists with direct parity coverage.
src/hir/print.rs::test::print_alternation	test	done	spec/hir_print_spec.cr	Vendored HIR printer alternation cases are covered directly.
src/hir/print.rs::test::print_anchor	test	done	spec/hir_print_spec.cr	Vendored HIR printer anchor cases are covered directly.
src/hir/print.rs::test::print_class	test	done	spec/hir_print_spec.cr	Vendored HIR printer class cases are covered directly, including byte-mode range/meta-character and empty-class forms.
src/hir/print.rs::test::print_group	test	done	spec/hir_print_spec.cr	Vendored HIR printer group cases are covered directly.
src/hir/print.rs::test::print_literal	test	done	spec/hir_print_spec.cr	Vendored HIR printer literal cases are covered directly.
src/hir/print.rs::test::print_repetition	test	done	spec/hir_print_spec.cr	Vendored HIR printer repetition cases are covered directly, including smart zero-count collapse output.
src/hir/print.rs::test::print_word_boundary	test	done	spec/hir_print_spec.cr	Vendored HIR printer word-boundary cases are covered directly.
src/hir/print.rs::test::regression_alternation_concat	test	done	spec/hir_print_spec.cr	Vendored HIR printer concat-with-alternation regression cases are covered directly.
src/hir/print.rs::test::regression_repetition_alternation	test	done	spec/hir_print_spec.cr	Vendored HIR printer repetition-over-alternation regression cases are covered directly.
src/hir/print.rs::test::regression_repetition_concat	test	done	spec/hir_print_spec.cr	Vendored HIR printer repetition-over-concat regression cases are covered directly.
src/hir/translate.rs::func::build	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes TranslatorBuilder.build over the direct AST-to-HIR translator surface.
src/hir/translate.rs::func::case_insensitive	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes TranslatorBuilder.case_insensitive over the direct translator surface.
src/hir/translate.rs::func::crlf	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes TranslatorBuilder.crlf over the direct translator surface.
src/hir/translate.rs::func::dot_matches_new_line	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes TranslatorBuilder.dot_matches_new_line over the direct translator surface.
src/hir/translate.rs::func::line_terminator	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes TranslatorBuilder.line_terminator over the direct translator surface.
src/hir/translate.rs::func::multi_line	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes TranslatorBuilder.multi_line over the direct translator surface.
src/hir/translate.rs::func::new	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes Translator.new and TranslatorBuilder.new over the direct translator surface.
src/hir/translate.rs::func::swap_greed	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes TranslatorBuilder.swap_greed over the direct translator surface.
src/hir/translate.rs::func::translate	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Translator.translate now exists with direct builder-based coverage over AST nodes.
src/hir/translate.rs::func::unicode	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes TranslatorBuilder.unicode over the direct translator surface.
src/hir/translate.rs::func::utf8	func	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now exposes TranslatorBuilder.utf8 over the direct translator surface.
src/hir/translate.rs::method::Translator.new	method	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Translator.new now exists with direct builder-based coverage.
src/hir/translate.rs::method::TranslatorBuilder.new	method	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	TranslatorBuilder.new now exists with direct builder-based coverage.
src/hir/translate.rs::struct::Translator	struct	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now defines a dedicated direct Translator type for AST-to-HIR lowering.
src/hir/translate.rs::struct::TranslatorBuilder	struct	partial	src/regex/syntax/translate.cr;spec/translator_builder_spec.cr	Crystal now defines a dedicated TranslatorBuilder with the broad vendored option surface.
src/hir/translate.rs::test::analysis_can_empty	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored empty-match analysis matrix is now covered directly.
src/hir/translate.rs::test::analysis_captures_len	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored explicit-capture count matrix is now covered directly.
src/hir/translate.rs::test::analysis_is_all_assertions	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored all-assertions analysis matrix is now covered directly.
src/hir/translate.rs::test::analysis_is_alternation_literal	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored alternation-literal analysis matrix is now covered directly.
src/hir/translate.rs::test::analysis_is_anchored	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored anchoredness analysis matrix is now covered directly.
src/hir/translate.rs::test::analysis_is_any_anchored	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored any-anchored analysis matrix is now covered directly.
src/hir/translate.rs::test::analysis_is_literal	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored literal-ness analysis matrix is now covered directly.
src/hir/translate.rs::test::analysis_is_utf8	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored UTF-8 analysis matrix is now covered directly.
src/hir/translate.rs::test::analysis_look_set_prefix_any	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored look_set_prefix_any analysis case is now covered directly.
src/hir/translate.rs::test::analysis_static_captures_len	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored static capture-count matrix is now covered directly.
src/hir/translate.rs::test::assertions	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored assertion translation matrix is now covered directly.
src/hir/translate.rs::test::cat_alt	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored concat/alternation look-structure matrix is now covered directly.
src/hir/translate.rs::test::cat_class_flattened	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored class-only alternation flattening matrix is now covered directly.
src/hir/translate.rs::test::class_ascii	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored ASCII class translation matrix is now covered directly.
src/hir/translate.rs::test::class_ascii_multiple	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored multiple-ASCII-class matrix is now covered directly.
src/hir/translate.rs::test::class_bracketed	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored bracketed-class translation matrix is now covered directly.
src/hir/translate.rs::test::class_bracketed_difference	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored bracketed difference matrix is now covered directly.
src/hir/translate.rs::test::class_bracketed_intersect	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored bracketed intersection matrix is now covered directly.
src/hir/translate.rs::test::class_bracketed_intersect_negate	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored bracketed intersect-negate matrix is now covered directly.
src/hir/translate.rs::test::class_bracketed_nested	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored nested bracketed-class matrix is now covered directly.
src/hir/translate.rs::test::class_bracketed_symmetric_difference	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored bracketed symmetric-difference matrix is now covered directly.
src/hir/translate.rs::test::class_bracketed_union	test	done	spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored bracketed union matrix is now covered directly.
src/hir/translate.rs::test::class_perl_ascii	test	done	spec/perl_class_unicode_spec.cr,spec/translator_spec.cr,spec/regex-syntax_spec.cr,spec/hir_semantic_parity_spec.cr	Vendored ASCII Perl-class translation matrix is now covered directly.
